check_name,path,status,details
not collapsed-line file,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/metrics_summary.csv,PASS,3
not large one-line md/csv,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/metrics_summary.csv,PASS,lines=3; bytes=1702
file size below 20MB,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/metrics_summary.csv,PASS,1702
not checkpoint/weight artifact,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/metrics_summary.csv,PASS,
CSV readable,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/monotonicity_metrics.csv,PASS,
no CRLF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/monotonicity_metrics.csv,PASS,
no CR-only line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/monotonicity_metrics.csv,PASS,
LF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/monotonicity_metrics.csv,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/monotonicity_metrics.csv,PASS,255
not collapsed-line file,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/monotonicity_metrics.csv,PASS,3
not large one-line md/csv,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/monotonicity_metrics.csv,PASS,lines=3; bytes=504
file size below 20MB,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/monotonicity_metrics.csv,PASS,504
not checkpoint/weight artifact,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/monotonicity_metrics.csv,PASS,
CSV readable,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/per_bin_metrics.csv,PASS,
no CRLF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/per_bin_metrics.csv,PASS,
no CR-only line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/per_bin_metrics.csv,PASS,
LF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/per_bin_metrics.csv,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/per_bin_metrics.csv,PASS,116
not collapsed-line file,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/per_bin_metrics.csv,PASS,11
not large one-line md/csv,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/per_bin_metrics.csv,PASS,lines=11; bytes=580
file size below 20MB,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/per_bin_metrics.csv,PASS,580
not checkpoint/weight artifact,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/per_bin_metrics.csv,PASS,
CSV readable,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/scenario_level_metrics.csv,PASS,
no CRLF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/scenario_level_metrics.csv,PASS,
no CR-only line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/scenario_level_metrics.csv,PASS,
LF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/scenario_level_metrics.csv,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/scenario_level_metrics.csv,PASS,526
not collapsed-line file,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/scenario_level_metrics.csv,PASS,3
not large one-line md/csv,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/scenario_level_metrics.csv,PASS,lines=3; bytes=1221
file size below 20MB,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/scenario_level_metrics.csv,PASS,1221
not checkpoint/weight artifact,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/scenario_level_metrics.csv,PASS,
CSV readable,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/score_distribution.csv,PASS,
no CRLF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/score_distribution.csv,PASS,
no CR-only line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/score_distribution.csv,PASS,
LF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/score_distribution.csv,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/score_distribution.csv,PASS,45
not collapsed-line file,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/score_distribution.csv,PASS,11
not large one-line md/csv,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/score_distribution.csv,PASS,lines=11; bytes=199
file size below 20MB,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/score_distribution.csv,PASS,199
not checkpoint/weight artifact,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/score_distribution.csv,PASS,
CSV readable,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/smoke_preflight_qdr1.csv,PASS,
no CRLF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/smoke_preflight_qdr1.csv,PASS,
no CR-only line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/smoke_preflight_qdr1.csv,PASS,
LF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/smoke_preflight_qdr1.csv,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/smoke_preflight_qdr1.csv,PASS,25
not collapsed-line file,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/smoke_preflight_qdr1.csv,PASS,25
not large one-line md/csv,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/smoke_preflight_qdr1.csv,PASS,lines=25; bytes=888
file size below 20MB,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/smoke_preflight_qdr1.csv,PASS,888
not checkpoint/weight artifact,thesis_exp/outputs/exp07_rank_consistent_ordinal/smoke_test/QD-R1_CORAL_human_only/tables/smoke_preflight_qdr1.csv,PASS,
CSV readable,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_calibration_logit_inventory.csv,PASS,
no CRLF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_calibration_logit_inventory.csv,PASS,
no CR-only line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_calibration_logit_inventory.csv,PASS,
LF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_calibration_logit_inventory.csv,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_calibration_logit_inventory.csv,PASS,309
not collapsed-line file,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_calibration_logit_inventory.csv,PASS,4
not large one-line md/csv,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_calibration_logit_inventory.csv,PASS,lines=4; bytes=1030
file size below 20MB,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_calibration_logit_inventory.csv,PASS,1030
not checkpoint/weight artifact,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_calibration_logit_inventory.csv,PASS,
CSV readable,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_high_score_comparison.csv,PASS,
no CRLF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_high_score_comparison.csv,PASS,
no CR-only line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_high_score_comparison.csv,PASS,
LF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_high_score_comparison.csv,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_high_score_comparison.csv,PASS,75
not collapsed-line file,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_high_score_comparison.csv,PASS,5
not large one-line md/csv,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_high_score_comparison.csv,PASS,lines=5; bytes=629
file size below 20MB,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_high_score_comparison.csv,PASS,629
not checkpoint/weight artifact,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_high_score_comparison.csv,PASS,
CSV readable,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_low_score_comparison.csv,PASS,
no CRLF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_low_score_comparison.csv,PASS,
no CR-only line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_low_score_comparison.csv,PASS,
LF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_low_score_comparison.csv,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_low_score_comparison.csv,PASS,75
not collapsed-line file,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_low_score_comparison.csv,PASS,3
not large one-line md/csv,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_low_score_comparison.csv,PASS,lines=3; bytes=344
file size below 20MB,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_low_score_comparison.csv,PASS,344
not checkpoint/weight artifact,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_low_score_comparison.csv,PASS,
CSV readable,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_monotonicity_comparison.csv,PASS,
no CRLF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_monotonicity_comparison.csv,PASS,
no CR-only line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_monotonicity_comparison.csv,PASS,
LF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_monotonicity_comparison.csv,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_monotonicity_comparison.csv,PASS,277
not collapsed-line file,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_monotonicity_comparison.csv,PASS,7
not large one-line md/csv,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_monotonicity_comparison.csv,PASS,lines=7; bytes=1297
file size below 20MB,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_monotonicity_comparison.csv,PASS,1297
not checkpoint/weight artifact,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_monotonicity_comparison.csv,PASS,
CSV readable,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_r1_comparison.csv,PASS,
no CRLF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_r1_comparison.csv,PASS,
no CR-only line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_r1_comparison.csv,PASS,
LF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_r1_comparison.csv,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_r1_comparison.csv,PASS,325
not collapsed-line file,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_r1_comparison.csv,PASS,7
not large one-line md/csv,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_r1_comparison.csv,PASS,lines=7; bytes=2760
file size below 20MB,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_r1_comparison.csv,PASS,2760
not checkpoint/weight artifact,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/exp07_r1_comparison.csv,PASS,
CSV readable,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/qdr1_low_score_error_distribution.csv,PASS,
no CRLF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/qdr1_low_score_error_distribution.csv,PASS,
no CR-only line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/qdr1_low_score_error_distribution.csv,PASS,
LF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/qdr1_low_score_error_distribution.csv,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/qdr1_low_score_error_distribution.csv,PASS,128
not collapsed-line file,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/qdr1_low_score_error_distribution.csv,PASS,31
not large one-line md/csv,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/qdr1_low_score_error_distribution.csv,PASS,lines=31; bytes=2797
file size below 20MB,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/qdr1_low_score_error_distribution.csv,PASS,2797
not checkpoint/weight artifact,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/qdr1_low_score_error_distribution.csv,PASS,
CSV readable,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/qdr1_per_true_label_mean_probs.csv,PASS,
no CRLF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/qdr1_per_true_label_mean_probs.csv,PASS,
no CR-only line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/qdr1_per_true_label_mean_probs.csv,PASS,
LF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/qdr1_per_true_label_mean_probs.csv,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/qdr1_per_true_label_mean_probs.csv,PASS,131
not collapsed-line file,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/qdr1_per_true_label_mean_probs.csv,PASS,11
not large one-line md/csv,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/qdr1_per_true_label_mean_probs.csv,PASS,lines=11; bytes=1534
file size below 20MB,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/qdr1_per_true_label_mean_probs.csv,PASS,1534
not checkpoint/weight artifact,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/qdr1_per_true_label_mean_probs.csv,PASS,
CSV readable,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/qdr1_prediction_distribution.csv,PASS,
no CRLF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/qdr1_prediction_distribution.csv,PASS,
no CR-only line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/qdr1_prediction_distribution.csv,PASS,
LF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/qdr1_prediction_distribution.csv,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/qdr1_prediction_distribution.csv,PASS,38
not collapsed-line file,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/qdr1_prediction_distribution.csv,PASS,51
not large one-line md/csv,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/qdr1_prediction_distribution.csv,PASS,lines=51; bytes=1291
file size below 20MB,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/qdr1_prediction_distribution.csv,PASS,1291
not checkpoint/weight artifact,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/qdr1_prediction_distribution.csv,PASS,
CSV readable,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/qdr1_threshold_score_diagnostics.csv,PASS,
no CRLF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/qdr1_threshold_score_diagnostics.csv,PASS,
no CR-only line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/qdr1_threshold_score_diagnostics.csv,PASS,
LF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/qdr1_threshold_score_diagnostics.csv,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/qdr1_threshold_score_diagnostics.csv,PASS,125
not collapsed-line file,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/qdr1_threshold_score_diagnostics.csv,PASS,11
not large one-line md/csv,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/qdr1_threshold_score_diagnostics.csv,PASS,lines=11; bytes=2229
file size below 20MB,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/qdr1_threshold_score_diagnostics.csv,PASS,2229
not checkpoint/weight artifact,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/qdr1_threshold_score_diagnostics.csv,PASS,
CSV readable,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/readability_check_exp07.csv,PASS,
no CRLF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/readability_check_exp07.csv,PASS,
no CR-only line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/readability_check_exp07.csv,PASS,
LF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/readability_check_exp07.csv,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/readability_check_exp07.csv,PASS,30
not collapsed-line file,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/readability_check_exp07.csv,PASS,805
not large one-line md/csv,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/readability_check_exp07.csv,PASS,lines=805; bytes=99970
file size below 20MB,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/readability_check_exp07.csv,PASS,99970
not checkpoint/weight artifact,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/readability_check_exp07.csv,PASS,
CSV readable,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/sanity_check_exp07_outputs.csv,PASS,
no CRLF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/sanity_check_exp07_outputs.csv,PASS,
no CR-only line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/sanity_check_exp07_outputs.csv,PASS,
LF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/sanity_check_exp07_outputs.csv,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/sanity_check_exp07_outputs.csv,PASS,25
not collapsed-line file,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/sanity_check_exp07_outputs.csv,PASS,20
not large one-line md/csv,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/sanity_check_exp07_outputs.csv,PASS,lines=20; bytes=1691
file size below 20MB,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/sanity_check_exp07_outputs.csv,PASS,1691
not checkpoint/weight artifact,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/sanity_check_exp07_outputs.csv,PASS,
CSV readable,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/sanity_check_exp07_setup.csv,PASS,
no CRLF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/sanity_check_exp07_setup.csv,PASS,
no CR-only line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/sanity_check_exp07_setup.csv,PASS,
LF line endings,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/sanity_check_exp07_setup.csv,PASS,
first line <= 1000 chars,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/sanity_check_exp07_setup.csv,PASS,25
not collapsed-line file,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/sanity_check_exp07_setup.csv,PASS,52
not large one-line md/csv,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/sanity_check_exp07_setup.csv,PASS,lines=52; bytes=2797
file size below 20MB,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/sanity_check_exp07_setup.csv,PASS,2797
not checkpoint/weight artifact,thesis_exp/outputs/exp07_rank_consistent_ordinal/tables/sanity_check_exp07_setup.csv,PASS,
no tracked checkpoint/weights,.,PASS,
